"Plot-Titel: GDB"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047844, SEN S/N: 21047844, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047844, SEN S/N: 21047844, LBL: Lux)"
107,01.02.22 09:12:39 PM,11.528,0.0
108,01.02.22 10:12:39 PM,11.139,0.0
109,01.02.22 11:12:39 PM,10.846,0.0
110,01.03.22 12:12:39 AM,10.357,0.0
111,01.03.22 01:12:39 AM,9.669,0.0
112,01.03.22 02:12:39 AM,9.669,0.0
113,01.03.22 03:12:39 AM,8.879,0.0
114,01.03.22 04:12:39 AM,8.680,0.0
115,01.03.22 05:12:39 AM,8.779,0.0
116,01.03.22 06:12:39 AM,8.382,0.0
117,01.03.22 07:12:39 AM,7.481,0.0
118,01.03.22 08:12:39 AM,7.983,53.8
119,01.03.22 09:12:39 AM,8.481,645.8
120,01.03.22 10:12:39 AM,9.275,2927.8
121,01.03.22 11:12:39 AM,10.161,2927.8
122,01.03.22 12:12:39 PM,9.965,2066.7
123,01.03.22 01:12:39 PM,12.304,11022.3
124,01.03.22 02:12:39 PM,11.139,2755.6
125,01.03.22 03:12:39 PM,10.651,624.3
126,01.03.22 04:12:39 PM,10.455,21.5
127,01.03.22 05:12:39 PM,8.680,0.0
128,01.03.22 06:12:39 PM,8.581,0.0
129,01.03.22 07:12:39 PM,7.481,0.0
130,01.03.22 08:12:39 PM,7.682,0.0
131,01.03.22 09:12:39 PM,7.381,0.0
132,01.03.22 10:12:39 PM,6.978,0.0
133,01.03.22 11:12:39 PM,6.471,0.0
134,01.04.22 12:12:39 AM,6.166,0.0
135,01.04.22 01:12:39 AM,6.166,0.0
136,01.04.22 02:12:39 AM,6.064,0.0
137,01.04.22 03:12:39 AM,5.757,0.0
138,01.04.22 04:12:39 AM,5.244,0.0
139,01.04.22 05:12:39 AM,5.037,0.0
140,01.04.22 06:12:39 AM,5.141,0.0
141,01.04.22 07:12:39 AM,5.244,0.0
142,01.04.22 08:12:39 AM,5.450,21.5
143,01.04.22 09:12:39 AM,6.166,592.0
144,01.04.22 10:12:39 AM,6.674,850.4
145,01.04.22 11:12:39 AM,6.775,936.5
146,01.04.22 12:12:39 PM,6.877,990.3
147,01.04.22 01:12:39 PM,6.877,1011.8
148,01.04.22 02:12:39 PM,6.877,936.5
149,01.04.22 03:12:39 PM,6.877,452.1
150,01.04.22 04:12:39 PM,6.674,10.8
151,01.04.22 05:12:39 PM,6.877,0.0
152,01.04.22 06:12:39 PM,6.978,0.0
153,01.04.22 07:12:39 PM,6.978,0.0
154,01.04.22 08:12:39 PM,6.268,0.0
155,01.04.22 09:12:39 PM,5.552,0.0
156,01.04.22 10:12:39 PM,5.757,0.0
157,01.04.22 11:12:39 PM,5.141,0.0
158,01.05.22 12:12:39 AM,4.102,0.0
159,01.05.22 01:12:39 AM,3.683,0.0
160,01.05.22 02:12:39 AM,3.367,0.0
161,01.05.22 03:12:39 AM,3.893,0.0
162,01.05.22 04:12:39 AM,3.998,0.0
163,01.05.22 05:12:39 AM,3.893,0.0
164,01.05.22 06:12:39 AM,3.261,0.0
165,01.05.22 07:12:39 AM,2.517,0.0
166,01.05.22 08:12:39 AM,2.517,96.9
167,01.05.22 09:12:39 AM,3.472,731.9
168,01.05.22 10:12:39 AM,4.102,4305.6
169,01.05.22 11:12:39 AM,4.934,2583.4
170,01.05.22 12:12:39 PM,5.037,3961.1
171,01.05.22 01:12:39 PM,5.347,3100.0
172,01.05.22 02:12:39 PM,4.727,570.5
173,01.05.22 03:12:39 PM,4.102,322.9
174,01.05.22 04:12:39 PM,2.943,0.0
175,01.05.22 05:12:39 PM,3.049,0.0
176,01.05.22 06:12:39 PM,2.837,0.0
177,01.05.22 07:12:39 PM,3.893,0.0
178,01.05.22 08:12:39 PM,4.519,0.0
179,01.05.22 09:12:39 PM,4.519,0.0
180,01.05.22 10:12:39 PM,4.519,0.0
181,01.05.22 11:12:39 PM,3.578,0.0
182,01.06.22 12:12:39 AM,3.998,0.0
183,01.06.22 01:12:39 AM,3.683,0.0
184,01.06.22 02:12:39 AM,2.837,0.0
185,01.06.22 03:12:39 AM,1.980,0.0
186,01.06.22 04:12:39 AM,1.980,0.0
187,01.06.22 05:12:39 AM,0.563,0.0
188,01.06.22 06:12:39 AM,-0.325,0.0
189,01.06.22 07:12:39 AM,-1.001,0.0
190,01.06.22 08:12:39 AM,-0.662,193.8
191,01.06.22 09:12:39 AM,0.010,4650.0
192,01.06.22 10:12:39 AM,1.330,1980.6
193,01.06.22 11:12:39 AM,1.980,1980.6
194,01.06.22 12:12:39 PM,7.079,33066.9
195,01.06.22 01:12:39 PM,5.860,17911.2
196,01.06.22 02:12:39 PM,4.311,8266.7
197,01.06.22 03:12:39 PM,3.367,1808.3
198,01.06.22 04:12:39 PM,0.674,226.0
199,01.06.22 05:12:39 PM,-1.114,0.0
