"Plot-Titel: SFM"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047836, SEN S/N: 21047836, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047836, SEN S/N: 21047836, LBL: Lux)"
123,01.03.22 01:33:50 PM,10.944,3961.1
124,01.03.22 02:33:50 PM,10.846,1808.3
125,01.03.22 03:33:50 PM,10.748,366.0
126,01.03.22 04:33:50 PM,10.357,0.0
127,01.03.22 05:33:50 PM,8.680,0.0
128,01.03.22 06:33:50 PM,8.581,0.0
129,01.03.22 07:33:50 PM,7.582,0.0
130,01.03.22 08:33:50 PM,7.682,0.0
131,01.03.22 09:33:50 PM,7.782,0.0
132,01.03.22 10:33:50 PM,7.280,0.0
133,01.03.22 11:33:50 PM,6.978,0.0
134,01.04.22 12:33:50 AM,6.573,0.0
135,01.04.22 01:33:50 AM,6.471,0.0
136,01.04.22 02:33:50 AM,6.370,0.0
137,01.04.22 03:33:50 AM,6.064,0.0
138,01.04.22 04:33:50 AM,5.962,0.0
139,01.04.22 05:33:50 AM,5.860,0.0
140,01.04.22 06:33:50 AM,5.757,0.0
141,01.04.22 07:33:50 AM,5.244,0.0
142,01.04.22 08:33:50 AM,5.860,172.2
143,01.04.22 09:33:50 AM,6.674,1130.2
144,01.04.22 10:33:50 AM,6.978,1463.9
145,01.04.22 11:33:50 AM,6.877,1463.9
146,01.04.22 12:33:50 PM,6.978,1356.3
147,01.04.22 01:33:50 PM,6.978,1291.7
148,01.04.22 02:33:50 PM,7.179,1216.3
149,01.04.22 03:33:50 PM,6.978,484.4
150,01.04.22 04:33:50 PM,6.877,0.0
151,01.04.22 05:33:50 PM,6.978,0.0
152,01.04.22 06:33:50 PM,6.775,0.0
153,01.04.22 07:33:50 PM,6.674,0.0
154,01.04.22 08:33:50 PM,6.064,0.0
155,01.04.22 09:33:50 PM,5.655,0.0
156,01.04.22 10:33:50 PM,5.655,0.0
157,01.04.22 11:33:50 PM,4.623,0.0
158,01.05.22 12:33:50 AM,3.472,0.0
159,01.05.22 01:33:50 AM,3.261,0.0
160,01.05.22 02:33:50 AM,3.155,0.0
161,01.05.22 03:33:50 AM,3.893,0.0
162,01.05.22 04:33:50 AM,3.893,0.0
163,01.05.22 05:33:50 AM,3.893,0.0
164,01.05.22 06:33:50 AM,3.049,0.0
165,01.05.22 07:33:50 AM,2.943,0.0
166,01.05.22 08:33:50 AM,2.943,344.4
167,01.05.22 09:33:50 AM,3.578,1463.9
168,01.05.22 10:33:50 AM,5.962,5511.1
169,01.05.22 11:33:50 AM,4.727,3616.7
170,01.05.22 12:33:50 PM,5.450,13777.9
171,01.05.22 01:33:50 PM,4.934,1334.7
172,01.05.22 02:33:50 PM,4.415,549.0
173,01.05.22 03:33:50 PM,3.893,86.1
174,01.05.22 04:33:50 PM,3.049,0.0
175,01.05.22 05:33:50 PM,2.943,0.0
176,01.05.22 06:33:50 PM,3.261,0.0
177,01.05.22 07:33:50 PM,3.998,0.0
178,01.05.22 08:33:50 PM,4.519,0.0
179,01.05.22 09:33:50 PM,4.207,0.0
180,01.05.22 10:33:50 PM,4.102,0.0
181,01.05.22 11:33:50 PM,3.893,0.0
182,01.06.22 12:33:50 AM,3.788,0.0
183,01.06.22 01:33:50 AM,3.788,0.0
184,01.06.22 02:33:50 AM,2.195,0.0
185,01.06.22 03:33:50 AM,1.980,0.0
186,01.06.22 04:33:50 AM,1.764,0.0
187,01.06.22 05:33:50 AM,0.121,0.0
188,01.06.22 06:33:50 AM,-0.887,0.0
189,01.06.22 07:33:50 AM,-1.228,0.0
190,01.06.22 08:33:50 AM,-0.774,581.3
191,01.06.22 09:33:50 AM,0.121,1980.6
192,01.06.22 10:33:50 AM,7.079,33066.9
193,01.06.22 11:33:50 AM,8.382,34444.7
194,01.06.22 12:33:50 PM,9.669,34444.7
195,01.06.22 01:33:50 PM,9.472,33066.9
196,01.06.22 02:33:50 PM,8.680,23422.4
197,01.06.22 03:33:50 PM,1.980,861.1
198,01.06.22 04:33:50 PM,-1.456,32.3
199,01.06.22 05:33:50 PM,-2.030,0.0
200,01.06.22 06:33:50 PM,-2.727,0.0
201,01.06.22 07:33:50 PM,0.232,0.0
202,01.06.22 08:33:50 PM,0.232,0.0
203,01.06.22 09:33:50 PM,-0.102,0.0
204,01.06.22 10:33:50 PM,-1.001,0.0
205,01.06.22 11:33:50 PM,-1.341,0.0
206,01.07.22 12:33:50 AM,-0.774,0.0
207,01.07.22 01:33:50 AM,-1.001,0.0
208,01.07.22 02:33:50 AM,-1.570,0.0
209,01.07.22 03:33:50 AM,-1.684,0.0
210,01.07.22 04:33:50 AM,-1.799,0.0
211,01.07.22 05:33:50 AM,-1.684,0.0
212,01.07.22 06:33:50 AM,-1.456,0.0
213,01.07.22 07:33:50 AM,-1.114,0.0
214,01.07.22 08:33:50 AM,-0.774,215.3
215,01.07.22 09:33:50 AM,0.563,2669.5
216,01.07.22 10:33:50 AM,1.872,5166.7
217,01.07.22 11:33:50 AM,4.102,9300.1
218,01.07.22 12:33:50 PM,3.155,2325.0
219,01.07.22 01:33:50 PM,2.943,1980.6
220,01.07.22 02:33:50 PM,2.624,1280.9
221,01.07.22 03:33:50 PM,1.872,107.6
222,01.07.22 04:33:50 PM,1.548,0.0
223,01.07.22 05:33:50 PM,1.656,0.0
224,01.07.22 06:33:50 PM,1.764,0.0
225,01.07.22 07:33:50 PM,1.548,0.0
226,01.07.22 08:33:50 PM,1.548,0.0
227,01.07.22 09:33:50 PM,1.656,0.0
228,01.07.22 10:33:50 PM,1.439,0.0
229,01.07.22 11:33:50 PM,1.221,0.0
230,01.08.22 12:33:50 AM,1.112,0.0
231,01.08.22 01:33:50 AM,1.003,0.0
232,01.08.22 02:33:50 AM,0.784,0.0
233,01.08.22 03:33:50 AM,1.003,0.0
234,01.08.22 04:33:50 AM,1.439,0.0
235,01.08.22 05:33:50 AM,1.330,0.0
236,01.08.22 06:33:50 AM,1.439,0.0
237,01.08.22 07:33:50 AM,1.330,0.0
238,01.08.22 08:33:50 AM,1.548,193.8
239,01.08.22 09:33:50 AM,1.656,2411.1
240,01.08.22 10:33:50 AM,1.764,3444.5
241,01.08.22 11:33:50 AM,2.517,10677.8
242,01.08.22 12:33:50 PM,5.141,3788.9
243,01.08.22 01:33:50 PM,2.730,1894.5
244,01.08.22 02:33:50 PM,3.367,1722.2
245,01.08.22 03:33:50 PM,2.837,258.3
246,01.08.22 04:33:50 PM,2.730,0.0
247,01.08.22 05:33:50 PM,2.837,0.0
248,01.08.22 06:33:50 PM,2.624,0.0
249,01.08.22 07:33:50 PM,2.303,0.0
250,01.08.22 08:33:50 PM,1.439,0.0
251,01.08.22 09:33:50 PM,0.784,0.0
252,01.08.22 10:33:50 PM,0.563,0.0
253,01.08.22 11:33:50 PM,0.121,0.0
254,01.09.22 12:33:50 AM,-0.213,0.0
255,01.09.22 01:33:50 AM,-0.437,0.0
256,01.09.22 02:33:50 AM,-0.325,0.0
257,01.09.22 03:33:50 AM,-1.114,0.0
258,01.09.22 04:33:50 AM,-0.887,0.0
259,01.09.22 05:33:50 AM,-0.887,0.0
260,01.09.22 06:33:50 AM,-0.887,0.0
261,01.09.22 07:33:50 AM,-0.437,0.0
262,01.09.22 08:33:50 AM,-0.102,914.9
263,01.09.22 09:33:50 AM,0.563,1636.1
264,01.09.22 10:33:50 AM,1.330,1636.1
265,01.09.22 11:33:50 AM,2.517,3961.1
266,01.09.22 12:33:50 PM,3.049,3788.9
267,01.09.22 01:33:50 PM,3.683,3444.5
268,01.09.22 02:33:50 PM,3.367,1463.9
269,01.09.22 03:33:50 PM,3.155,699.7
270,01.09.22 04:33:50 PM,2.837,0.0
271,01.09.22 05:33:50 PM,2.837,0.0
272,01.09.22 06:33:50 PM,2.837,0.0
273,01.09.22 07:33:50 PM,2.943,0.0
274,01.09.22 08:33:50 PM,3.155,0.0
275,01.09.22 09:33:50 PM,3.155,0.0
276,01.09.22 10:33:50 PM,3.049,0.0
277,01.09.22 11:33:50 PM,3.155,0.0
278,01.10.22 12:33:50 AM,3.261,0.0
279,01.10.22 01:33:50 AM,3.472,0.0
280,01.10.22 02:33:50 AM,3.683,0.0
281,01.10.22 03:33:50 AM,3.683,0.0
282,01.10.22 04:33:50 AM,4.102,0.0
283,01.10.22 05:33:50 AM,4.311,0.0
284,01.10.22 06:33:50 AM,4.311,0.0
285,01.10.22 07:33:50 AM,4.311,0.0
