"Plot-Titel: SCH"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047837, SEN S/N: 21047837, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047837, SEN S/N: 21047837, LBL: Lux)"
122,12.22.21 02:44:58 PM,2.517,6544.5
123,12.22.21 03:44:58 PM,1.003,581.3
124,12.22.21 04:44:58 PM,-0.549,0.0
125,12.22.21 05:44:58 PM,-1.570,0.0
126,12.22.21 06:44:58 PM,-1.341,0.0
127,12.22.21 07:44:58 PM,-1.570,0.0
128,12.22.21 08:44:58 PM,-1.799,0.0
129,12.22.21 09:44:58 PM,-2.261,0.0
130,12.22.21 10:44:58 PM,-2.261,0.0
131,12.22.21 11:44:58 PM,-2.494,0.0
132,12.23.21 12:44:58 AM,-3.197,0.0
133,12.23.21 01:44:58 AM,-3.197,0.0
134,12.23.21 02:44:58 AM,-2.844,0.0
135,12.23.21 03:44:58 AM,-2.962,0.0
136,12.23.21 04:44:58 AM,-2.494,0.0
137,12.23.21 05:44:58 AM,-2.377,0.0
138,12.23.21 06:44:58 AM,-2.145,0.0
139,12.23.21 07:44:58 AM,-1.914,0.0
140,12.23.21 08:44:58 AM,-1.570,247.6
141,12.23.21 09:44:58 AM,-1.228,624.3
142,12.23.21 10:44:58 AM,-0.549,2066.7
143,12.23.21 11:44:58 AM,0.121,2411.1
144,12.23.21 12:44:58 PM,0.453,1808.3
145,12.23.21 01:44:58 PM,0.893,1119.5
146,12.23.21 02:44:58 PM,0.893,484.4
147,12.23.21 03:44:58 PM,0.784,43.1
148,12.23.21 04:44:58 PM,0.893,0.0
149,12.23.21 05:44:58 PM,0.674,0.0
150,12.23.21 06:44:58 PM,-0.213,0.0
151,12.23.21 07:44:58 PM,-0.102,0.0
152,12.23.21 08:44:58 PM,0.232,0.0
153,12.23.21 09:44:58 PM,0.343,0.0
154,12.23.21 10:44:58 PM,0.674,0.0
155,12.23.21 11:44:58 PM,1.221,0.0
156,12.24.21 12:44:58 AM,1.548,0.0
157,12.24.21 01:44:58 AM,1.872,0.0
158,12.24.21 02:44:58 AM,2.410,0.0
159,12.24.21 03:44:58 AM,2.624,0.0
160,12.24.21 04:44:58 AM,3.261,0.0
161,12.24.21 05:44:58 AM,3.578,0.0
