"Plot-Titel: WS"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21047843, SEN S/N: 21047843, LBL: Celsius)","Intensität, Lux (LGR S/N: 21047843, SEN S/N: 21047843, LBL: Lux)"
1970,03.21.22 11:46:14 AM,17.950,37200.2
1971,03.21.22 12:46:14 PM,18.236,33066.9
1972,03.21.22 01:46:14 PM,19.187,31689.1
1973,03.21.22 02:46:14 PM,17.950,20666.8
1974,03.21.22 03:46:14 PM,16.523,14466.8
1975,03.21.22 04:46:14 PM,13.461,2755.6
1976,03.21.22 05:46:14 PM,12.497,635.1
1977,03.21.22 06:46:14 PM,11.041,0.0
1978,03.21.22 07:46:14 PM,9.669,0.0
1979,03.21.22 08:46:14 PM,9.275,0.0
1980,03.21.22 09:46:14 PM,8.581,0.0
1981,03.21.22 10:46:14 PM,7.582,0.0
1982,03.21.22 11:46:14 PM,6.978,0.0
1983,03.22.22 12:46:14 AM,6.268,0.0
1984,03.22.22 01:46:14 AM,5.757,0.0
1985,03.22.22 02:46:14 AM,4.623,0.0
1986,03.22.22 03:46:14 AM,4.102,0.0
1987,03.22.22 04:46:14 AM,3.578,0.0
1988,03.22.22 05:46:14 AM,3.261,21.5
1989,03.22.22 06:46:14 AM,2.730,1141.0
1990,03.22.22 07:46:14 AM,4.207,3100.0
1991,03.22.22 08:46:14 AM,10.944,18600.1
1992,03.22.22 09:46:14 AM,13.846,24800.2
1993,03.22.22 10:46:14 AM,19.377,41333.6
1994,03.22.22 11:46:14 AM,21.282,38578.0
1995,03.22.22 12:46:14 PM,22.046,35822.5
1996,03.22.22 01:46:14 PM,24.351,34444.7
1997,03.22.22 02:46:14 PM,23.292,27555.7
1998,03.22.22 03:46:14 PM,21.473,19289.0
1999,03.22.22 04:46:14 PM,16.903,4305.6
2000,03.22.22 05:46:14 PM,15.664,893.4
2001,03.22.22 06:46:14 PM,10.553,0.0
2002,03.22.22 07:46:14 PM,8.282,0.0
2003,03.22.22 08:46:14 PM,7.582,0.0
2004,03.22.22 09:46:14 PM,5.450,0.0
2005,03.22.22 10:46:14 PM,4.311,0.0
2006,03.22.22 11:46:14 PM,3.472,0.0
2007,03.23.22 12:46:14 AM,2.410,0.0
2008,03.23.22 01:46:14 AM,2.195,0.0
2009,03.23.22 02:46:14 AM,1.112,0.0
2010,03.23.22 03:46:14 AM,0.453,0.0
2011,03.23.22 04:46:14 AM,0.121,0.0
2012,03.23.22 05:46:14 AM,-0.437,21.5
2013,03.23.22 06:46:14 AM,0.343,1162.5
2014,03.23.22 07:46:14 AM,2.517,3100.0
2015,03.23.22 08:46:14 AM,13.365,16533.4
2016,03.23.22 09:46:14 AM,18.616,23422.4
2017,03.23.22 10:46:14 AM,23.196,37200.2
2018,03.23.22 11:46:14 AM,23.484,34444.7
2019,03.23.22 12:46:14 PM,23.773,33066.9
2020,03.23.22 01:46:14 PM,24.448,31689.1
2021,03.23.22 02:46:14 PM,22.621,22044.6
2022,03.23.22 03:46:14 PM,21.473,13777.9
2023,03.23.22 04:46:14 PM,17.379,4994.5
2024,03.23.22 05:46:14 PM,15.569,1001.0
2025,03.23.22 06:46:14 PM,13.076,0.0
2026,03.23.22 07:46:14 PM,10.944,0.0
2027,03.23.22 08:46:14 PM,9.275,0.0
2028,03.23.22 09:46:14 PM,7.782,0.0
2029,03.23.22 10:46:14 PM,6.775,0.0
2030,03.23.22 11:46:14 PM,4.623,0.0
2031,03.24.22 12:46:14 AM,3.261,0.0
2032,03.24.22 01:46:14 AM,2.088,0.0
2033,03.24.22 02:46:14 AM,0.784,0.0
2034,03.24.22 03:46:14 AM,0.121,0.0
2035,03.24.22 04:46:14 AM,1.439,0.0
2036,03.24.22 05:46:14 AM,-0.102,32.3
2037,03.24.22 06:46:14 AM,0.674,1194.8
2038,03.24.22 07:46:14 AM,2.517,3444.5
2039,03.24.22 08:46:14 AM,9.373,13777.9
2040,03.24.22 09:46:14 AM,15.187,28933.5
2041,03.24.22 10:46:14 AM,19.567,37200.2
2042,03.24.22 11:46:14 AM,21.091,37200.2
2043,03.24.22 12:46:14 PM,20.519,33066.9
2044,03.24.22 01:46:14 PM,21.760,33066.9
2045,03.24.22 02:46:14 PM,20.329,18600.1
2046,03.24.22 03:46:14 PM,18.996,20666.8
2047,03.24.22 04:46:14 PM,15.378,3272.2
2048,03.24.22 05:46:14 PM,13.750,1108.7
2049,03.24.22 06:46:14 PM,11.625,10.8
2050,03.24.22 07:46:14 PM,8.382,0.0
2051,03.24.22 08:46:14 PM,7.782,0.0
2052,03.24.22 09:46:14 PM,5.552,0.0
2053,03.24.22 10:46:14 PM,3.788,0.0
2054,03.24.22 11:46:14 PM,2.943,0.0
2055,03.25.22 12:46:14 AM,1.980,0.0
2056,03.25.22 01:46:14 AM,1.656,0.0
2057,03.25.22 02:46:14 AM,1.330,0.0
2058,03.25.22 03:46:14 AM,0.893,0.0
2059,03.25.22 04:46:14 AM,1.003,0.0
2060,03.25.22 05:46:14 AM,0.343,53.8
2061,03.25.22 06:46:14 AM,1.003,1550.0
2062,03.25.22 07:46:14 AM,4.102,4133.4
2063,03.25.22 08:46:14 AM,10.455,13089.0
2064,03.25.22 09:46:14 AM,16.808,28933.5
2065,03.25.22 10:46:14 AM,19.377,33066.9
2066,03.25.22 11:46:14 AM,19.758,30311.3
2067,03.25.22 12:46:14 PM,20.901,30311.3
2068,03.25.22 01:46:14 PM,21.473,30311.3
2069,03.25.22 02:46:14 PM,18.711,7577.8
2070,03.25.22 03:46:14 PM,16.903,2755.6
2071,03.25.22 04:46:14 PM,16.713,4994.5
2072,03.25.22 05:46:14 PM,15.378,1259.4
2073,03.25.22 06:46:14 PM,11.334,0.0
2074,03.25.22 07:46:14 PM,9.373,0.0
2075,03.25.22 08:46:14 PM,8.182,0.0
2076,03.25.22 09:46:14 PM,7.481,0.0
2077,03.25.22 10:46:14 PM,6.471,0.0
2078,03.25.22 11:46:14 PM,5.962,0.0
2079,03.26.22 12:46:14 AM,5.860,0.0
2080,03.26.22 01:46:14 AM,7.682,0.0
2081,03.26.22 02:46:14 AM,6.978,0.0
2082,03.26.22 03:46:14 AM,6.370,0.0
2083,03.26.22 04:46:14 AM,6.573,0.0
2084,03.26.22 05:46:14 AM,5.757,43.1
2085,03.26.22 06:46:14 AM,6.166,1636.1
2086,03.26.22 07:46:14 AM,8.082,3788.9
2087,03.26.22 08:46:14 AM,11.528,12400.1
2088,03.26.22 09:46:14 AM,14.038,13777.9
2089,03.26.22 10:46:14 AM,12.980,7233.4
2090,03.26.22 11:46:14 AM,13.461,6200.0
2091,03.26.22 12:46:14 PM,13.365,6544.5
2092,03.26.22 01:46:14 PM,12.110,3444.5
2093,03.26.22 02:46:14 PM,11.528,3788.9
2094,03.26.22 03:46:14 PM,11.722,4133.4
2095,03.26.22 04:46:14 PM,11.236,871.9
2096,03.26.22 05:46:14 PM,10.944,559.7
2097,03.26.22 06:46:14 PM,10.259,32.3
2098,03.26.22 07:46:14 PM,8.879,0.0
2099,03.26.22 08:46:14 PM,6.978,0.0
2100,03.26.22 09:46:14 PM,5.552,0.0
2101,03.26.22 10:46:14 PM,4.727,0.0
2102,03.26.22 11:46:14 PM,3.893,0.0
2103,03.27.22 12:46:14 AM,3.261,0.0
2104,03.27.22 01:46:14 AM,2.410,0.0
2105,03.27.22 02:46:14 AM,1.548,0.0
2106,03.27.22 03:46:14 AM,0.784,0.0
2107,03.27.22 04:46:14 AM,0.121,0.0
2108,03.27.22 05:46:14 AM,-0.213,32.3
2109,03.27.22 06:46:14 AM,0.674,1377.8
2110,03.27.22 07:46:14 AM,3.155,4133.4
2111,03.27.22 08:46:14 AM,10.161,14466.8
2112,03.27.22 09:46:14 AM,18.236,37200.2
2113,03.27.22 10:46:14 AM,18.806,10677.8
2114,03.27.22 11:46:14 AM,19.377,37200.2
2115,03.27.22 12:46:14 PM,20.138,34444.7
2116,03.27.22 01:46:14 PM,21.855,31689.1
2117,03.27.22 02:46:14 PM,18.806,23422.4
2118,03.27.22 03:46:14 PM,19.853,11022.3
2119,03.27.22 04:46:14 PM,15.473,2755.6
2120,03.27.22 05:46:14 PM,14.804,1722.2
2121,03.27.22 06:46:14 PM,12.883,75.3
2122,03.27.22 07:46:14 PM,10.259,0.0
2123,03.27.22 08:46:14 PM,8.481,0.0
2124,03.27.22 09:46:14 PM,8.382,0.0
2125,03.27.22 10:46:14 PM,7.782,0.0
2126,03.27.22 11:46:14 PM,8.282,0.0
2127,03.28.22 12:46:14 AM,8.680,0.0
2128,03.28.22 01:46:14 AM,7.179,0.0
2129,03.28.22 02:46:14 AM,7.481,0.0
2130,03.28.22 03:46:14 AM,7.381,0.0
2131,03.28.22 04:46:14 AM,6.674,0.0
2132,03.28.22 05:46:14 AM,5.962,64.6
2133,03.28.22 06:46:14 AM,5.860,1345.5
2134,03.28.22 07:46:14 AM,7.280,3272.2
2135,03.28.22 08:46:14 AM,11.041,20666.8
2136,03.28.22 09:46:14 AM,18.045,37200.2
2137,03.28.22 10:46:14 AM,19.282,37200.2
2138,03.28.22 11:46:14 AM,20.996,34444.7
2139,03.28.22 12:46:14 PM,20.519,31689.1
2140,03.28.22 01:46:14 PM,22.142,28933.5
2141,03.28.22 02:46:14 PM,19.662,20666.8
2142,03.28.22 03:46:14 PM,20.043,6544.5
2143,03.28.22 04:46:14 PM,16.046,2927.8
2144,03.28.22 05:46:14 PM,14.804,1216.3
2145,03.28.22 06:46:14 PM,12.980,10.8
2146,03.28.22 07:46:14 PM,11.041,0.0
2147,03.28.22 08:46:14 PM,9.866,0.0
2148,03.28.22 09:46:14 PM,9.077,0.0
2149,03.28.22 10:46:14 PM,7.983,0.0
2150,03.28.22 11:46:14 PM,6.775,0.0
2151,03.29.22 12:46:14 AM,6.268,0.0
2152,03.29.22 01:46:14 AM,5.757,0.0
2153,03.29.22 02:46:14 AM,6.064,0.0
2154,03.29.22 03:46:14 AM,5.962,0.0
2155,03.29.22 04:46:14 AM,5.962,0.0
2156,03.29.22 05:46:14 AM,5.757,0.0
2157,03.29.22 06:46:14 AM,5.860,301.4
2158,03.29.22 07:46:14 AM,6.573,3961.1
2159,03.29.22 08:46:14 AM,7.882,5166.7
2160,03.29.22 09:46:14 AM,11.236,37200.2
2161,03.29.22 10:46:14 AM,13.173,22044.6
2162,03.29.22 11:46:14 AM,15.473,34444.7
2163,03.29.22 12:46:14 PM,16.808,31689.1
2164,03.29.22 01:46:14 PM,16.141,27555.7
2165,03.29.22 02:46:14 PM,14.613,17911.2
2166,03.29.22 03:46:14 PM,13.654,6544.5
2167,03.29.22 04:46:14 PM,11.625,3961.1
2168,03.29.22 05:46:14 PM,10.455,1173.3
2169,03.29.22 06:46:14 PM,9.176,86.1
2170,03.29.22 07:46:14 PM,8.581,0.0
2171,03.29.22 08:46:14 PM,5.757,0.0
2172,03.29.22 09:46:14 PM,4.311,0.0
2173,03.29.22 10:46:14 PM,5.347,0.0
2174,03.29.22 11:46:14 PM,3.893,0.0
2175,03.30.22 12:46:14 AM,2.303,0.0
2176,03.30.22 01:46:14 AM,1.548,0.0
2177,03.30.22 02:46:14 AM,1.003,0.0
2178,03.30.22 03:46:14 AM,0.893,0.0
2179,03.30.22 04:46:14 AM,0.674,0.0
2180,03.30.22 05:46:14 AM,0.343,43.1
2181,03.30.22 06:46:14 AM,3.049,1463.9
2182,03.30.22 07:46:14 AM,5.244,4305.6
2183,03.30.22 08:46:14 AM,7.079,9644.5
2184,03.30.22 09:46:14 AM,11.916,14466.8
2185,03.30.22 10:46:14 AM,10.357,9300.1
2186,03.30.22 11:46:14 AM,10.063,10677.8
2187,03.30.22 12:46:14 PM,10.553,7577.8
2188,03.30.22 01:46:14 PM,9.077,3616.7
2189,03.30.22 02:46:14 PM,9.965,5511.1
2190,03.30.22 03:46:14 PM,8.382,3100.0
2191,03.30.22 04:46:14 PM,8.382,3788.9
2192,03.30.22 05:46:14 PM,7.179,1377.8
2193,03.30.22 06:46:14 PM,6.268,10.8
2194,03.30.22 07:46:14 PM,5.860,0.0
2195,03.30.22 08:46:14 PM,5.450,0.0
2196,03.30.22 09:46:14 PM,5.244,0.0
2197,03.30.22 10:46:14 PM,4.519,0.0
2198,03.30.22 11:46:14 PM,3.472,0.0
2199,03.31.22 12:46:14 AM,2.730,0.0
2200,03.31.22 01:46:14 AM,1.980,0.0
2201,03.31.22 02:46:14 AM,1.112,0.0
2202,03.31.22 03:46:14 AM,0.453,0.0
2203,03.31.22 04:46:14 AM,-0.213,0.0
2204,03.31.22 05:46:14 AM,-0.662,86.1
2205,03.31.22 06:46:14 AM,-0.213,1808.3
2206,03.31.22 07:46:14 AM,0.674,5166.7
2207,03.31.22 08:46:14 AM,3.261,11022.3
2208,03.31.22 09:46:14 AM,6.573,22044.6
2209,03.31.22 10:46:14 AM,9.472,19977.9
2210,03.31.22 11:46:14 AM,11.431,33066.9
2211,03.31.22 12:46:14 PM,8.978,16533.4
2212,03.31.22 01:46:14 PM,9.176,10677.8
2213,03.31.22 02:46:14 PM,9.669,11022.3
2214,03.31.22 03:46:14 PM,8.382,5166.7
2215,03.31.22 04:46:14 PM,7.582,2066.7
2216,03.31.22 05:46:14 PM,6.978,796.5
2217,03.31.22 06:46:14 PM,6.370,0.0
2218,03.31.22 07:46:14 PM,6.268,0.0
2219,03.31.22 08:46:14 PM,5.860,0.0
2220,03.31.22 09:46:14 PM,5.347,0.0
2221,03.31.22 10:46:14 PM,4.831,0.0
2222,03.31.22 11:46:14 PM,4.415,0.0
2223,04.01.22 12:46:14 AM,3.683,0.0
2224,04.01.22 01:46:14 AM,2.730,0.0
2225,04.01.22 02:46:14 AM,2.088,0.0
2226,04.01.22 03:46:14 AM,1.439,0.0
2227,04.01.22 04:46:14 AM,1.112,0.0
2228,04.01.22 05:46:14 AM,0.784,53.8
2229,04.01.22 06:46:14 AM,0.893,1808.3
2230,04.01.22 07:46:14 AM,2.088,5338.9
2231,04.01.22 08:46:14 AM,3.893,8266.7
2232,04.01.22 09:46:14 AM,6.268,14466.8
2233,04.01.22 10:46:14 AM,7.179,16533.4
2234,04.01.22 11:46:14 AM,9.373,21355.7
2235,04.01.22 12:46:14 PM,9.571,20666.8
2236,04.01.22 01:46:14 PM,10.553,19289.0
2237,04.01.22 02:46:14 PM,9.077,11022.3
2238,04.01.22 03:46:14 PM,8.680,8266.7
2239,04.01.22 04:46:14 PM,7.983,4133.4
2240,04.01.22 05:46:14 PM,6.166,1377.8
2241,04.01.22 06:46:14 PM,4.519,10.8
2242,04.01.22 07:46:14 PM,3.367,0.0
2243,04.01.22 08:46:14 PM,2.517,0.0
2244,04.01.22 09:46:14 PM,1.872,0.0
2245,04.01.22 10:46:14 PM,1.221,0.0
2246,04.01.22 11:46:14 PM,0.674,0.0
2247,04.02.22 12:46:14 AM,0.343,0.0
2248,04.02.22 01:46:14 AM,-0.213,0.0
2249,04.02.22 02:46:14 AM,-0.437,0.0
2250,04.02.22 03:46:14 AM,0.010,0.0
2251,04.02.22 04:46:14 AM,-0.213,0.0
2252,04.02.22 05:46:14 AM,-0.213,161.5
2253,04.02.22 06:46:14 AM,0.232,2411.1
2254,04.02.22 07:46:14 AM,3.049,13777.9
2255,04.02.22 08:46:14 AM,3.472,3616.7
2256,04.02.22 09:46:14 AM,4.415,6200.0
2257,04.02.22 10:46:14 AM,10.553,37200.2
2258,04.02.22 11:46:14 AM,6.471,8266.7
2259,04.02.22 12:46:14 PM,6.573,12400.1
2260,04.02.22 01:46:14 PM,5.347,2669.5
2261,04.02.22 02:46:14 PM,5.037,2497.2
2262,04.02.22 03:46:14 PM,4.831,4822.3
2263,04.02.22 04:46:14 PM,4.415,2927.8
2264,04.02.22 05:46:14 PM,3.788,958.0
2265,04.02.22 06:46:14 PM,2.624,96.9
2266,04.02.22 07:46:14 PM,1.764,0.0
2267,04.02.22 08:46:14 PM,1.003,0.0
2268,04.02.22 09:46:14 PM,0.232,0.0
2269,04.02.22 10:46:14 PM,-0.774,0.0
2270,04.02.22 11:46:14 PM,-1.456,0.0
2271,04.03.22 12:46:14 AM,-1.914,0.0
2272,04.03.22 01:46:14 AM,-2.962,0.0
2273,04.03.22 02:46:14 AM,-2.844,0.0
2274,04.03.22 03:46:14 AM,-2.145,0.0
2275,04.03.22 04:46:14 AM,-1.456,0.0
2276,04.03.22 05:46:14 AM,-0.887,150.7
2277,04.03.22 06:46:14 AM,-0.213,1808.3
2278,04.03.22 07:46:14 AM,1.112,18600.1
2279,04.03.22 08:46:14 AM,5.860,17911.2
2280,04.03.22 09:46:14 AM,8.581,41333.6
2281,04.03.22 10:46:14 AM,6.471,8611.2
2282,04.03.22 11:46:14 AM,7.079,9300.1
2283,04.03.22 12:46:14 PM,8.481,9300.1
2284,04.03.22 01:46:14 PM,8.082,10677.8
2285,04.03.22 02:46:14 PM,7.481,5338.9
2286,04.03.22 03:46:14 PM,8.382,5338.9
2287,04.03.22 04:46:14 PM,6.877,4822.3
2288,04.03.22 05:46:14 PM,5.757,4133.4
2289,04.03.22 06:46:14 PM,5.037,21.5
2290,04.03.22 07:46:14 PM,4.519,0.0
2291,04.03.22 08:46:14 PM,3.683,0.0
2292,04.03.22 09:46:14 PM,3.683,0.0
2293,04.03.22 10:46:14 PM,3.788,0.0
2294,04.03.22 11:46:14 PM,2.943,0.0
2295,04.04.22 12:46:14 AM,2.410,0.0
2296,04.04.22 01:46:14 AM,2.303,0.0
2297,04.04.22 02:46:14 AM,2.195,0.0
2298,04.04.22 03:46:14 AM,2.195,0.0
2299,04.04.22 04:46:14 AM,2.088,0.0
2300,04.04.22 05:46:14 AM,2.303,366.0
2301,04.04.22 06:46:14 AM,3.472,3444.5
2302,04.04.22 07:46:14 AM,4.934,5511.1
2303,04.04.22 08:46:14 AM,5.757,8266.7
2304,04.04.22 09:46:14 AM,7.179,8611.2
2305,04.04.22 10:46:14 AM,8.879,10333.4
2306,04.04.22 11:46:14 AM,8.680,7233.4
2307,04.04.22 12:46:14 PM,8.481,6200.0
2308,04.04.22 01:46:14 PM,6.166,4133.4
2309,04.04.22 02:46:14 PM,2.943,1227.1
2310,04.04.22 03:46:14 PM,2.730,1302.4
2311,04.04.22 04:46:14 PM,2.837,796.5
2312,04.04.22 05:46:14 PM,3.049,495.1
2313,04.04.22 06:46:14 PM,3.049,0.0
2314,04.04.22 07:46:14 PM,3.893,0.0
2315,04.04.22 08:46:14 PM,4.415,0.0
2316,04.04.22 09:46:14 PM,5.552,0.0
2317,04.04.22 10:46:14 PM,6.166,0.0
2318,04.04.22 11:46:14 PM,6.268,0.0
2319,04.05.22 12:46:14 AM,5.962,0.0
2320,04.05.22 01:46:14 AM,5.860,0.0
2321,04.05.22 02:46:14 AM,5.757,0.0
2322,04.05.22 03:46:14 AM,5.552,0.0
2323,04.05.22 04:46:14 AM,5.450,0.0
2324,04.05.22 05:46:14 AM,5.244,247.6
2325,04.05.22 06:46:14 AM,5.552,1980.6
2326,04.05.22 07:46:14 AM,6.370,4305.6
2327,04.05.22 08:46:14 AM,6.877,8266.7
2328,04.05.22 09:46:14 AM,9.669,24800.2
2329,04.05.22 10:46:14 AM,8.680,6544.5
2330,04.05.22 11:46:14 AM,8.182,2755.6
2331,04.05.22 12:46:14 PM,9.472,10333.4
2332,04.05.22 01:46:14 PM,9.866,6200.0
2333,04.05.22 02:46:14 PM,9.373,4477.8
2334,04.05.22 03:46:14 PM,8.382,3616.7
2335,04.05.22 04:46:14 PM,8.282,2927.8
2336,04.05.22 05:46:14 PM,8.182,947.2
2337,04.05.22 06:46:14 PM,7.882,10.8
2338,04.05.22 07:46:14 PM,7.179,0.0
2339,04.05.22 08:46:14 PM,6.877,0.0
2340,04.05.22 09:46:14 PM,6.573,0.0
2341,04.05.22 10:46:14 PM,6.573,0.0
2342,04.05.22 11:46:14 PM,7.179,0.0
2343,04.06.22 12:46:14 AM,8.082,0.0
2344,04.06.22 01:46:14 AM,8.082,0.0
2345,04.06.22 02:46:14 AM,8.879,0.0
2346,04.06.22 03:46:14 AM,9.176,0.0
2347,04.06.22 04:46:14 AM,9.176,0.0
2348,04.06.22 05:46:14 AM,8.879,215.3
2349,04.06.22 06:46:14 AM,9.373,2669.5
2350,04.06.22 07:46:14 AM,9.866,3272.2
2351,04.06.22 08:46:14 AM,11.334,7233.4
2352,04.06.22 09:46:14 AM,11.916,2497.2
2353,04.06.22 10:46:14 AM,12.594,4133.4
2354,04.06.22 11:46:14 AM,12.594,3788.9
2355,04.06.22 12:46:14 PM,12.304,1808.3
2356,04.06.22 01:46:14 PM,11.722,2325.0
2357,04.06.22 02:46:14 PM,12.013,2669.5
2358,04.06.22 03:46:14 PM,12.207,2325.0
2359,04.06.22 04:46:14 PM,12.207,1722.2
2360,04.06.22 05:46:14 PM,12.013,1227.1
2361,04.06.22 06:46:14 PM,11.528,32.3
2362,04.06.22 07:46:14 PM,10.944,0.0
2363,04.06.22 08:46:14 PM,10.748,0.0
2364,04.06.22 09:46:14 PM,11.236,0.0
2365,04.06.22 10:46:14 PM,11.236,0.0
2366,04.06.22 11:46:14 PM,11.041,0.0
2367,04.07.22 12:46:14 AM,10.455,0.0
2368,04.07.22 01:46:14 AM,9.965,0.0
2369,04.07.22 02:46:14 AM,9.866,0.0
2370,04.07.22 03:46:14 AM,9.571,0.0
2371,04.07.22 04:46:14 AM,9.176,0.0
2372,04.07.22 05:46:14 AM,9.669,505.9
2373,04.07.22 06:46:14 AM,9.866,1722.2
2374,04.07.22 07:46:14 AM,11.431,3616.7
2375,04.07.22 08:46:14 AM,14.900,10333.4
2376,04.07.22 09:46:14 AM,15.473,5338.9
2377,04.07.22 10:46:14 AM,15.664,7233.4
2378,04.07.22 11:46:14 AM,14.709,4477.8
2379,04.07.22 12:46:14 PM,13.846,4477.8
2380,04.07.22 01:46:14 PM,12.013,2583.4
2381,04.07.22 02:46:14 PM,12.690,2066.7
2382,04.07.22 03:46:14 PM,7.582,688.9
2383,04.07.22 04:46:14 PM,9.866,3272.2
2384,04.07.22 05:46:14 PM,9.669,4822.3
2385,04.07.22 06:46:14 PM,9.373,118.4
2386,04.07.22 07:46:14 PM,10.161,0.0
2387,04.07.22 08:46:14 PM,7.280,0.0
2388,04.07.22 09:46:14 PM,7.079,0.0
2389,04.07.22 10:46:14 PM,6.978,0.0
2390,04.07.22 11:46:14 PM,6.877,0.0
2391,04.08.22 12:46:14 AM,6.877,0.0
2392,04.08.22 01:46:14 AM,6.775,0.0
2393,04.08.22 02:46:14 AM,7.079,0.0
2394,04.08.22 03:46:14 AM,6.978,0.0
2395,04.08.22 04:46:14 AM,7.179,0.0
2396,04.08.22 05:46:14 AM,5.552,430.6
2397,04.08.22 06:46:14 AM,5.655,1205.6
2398,04.08.22 07:46:14 AM,6.064,1259.4
2399,04.08.22 08:46:14 AM,6.370,6200.0
2400,04.08.22 09:46:14 AM,10.846,6200.0
2401,04.08.22 10:46:14 AM,10.063,4305.6
2402,04.08.22 11:46:14 AM,10.455,14466.8
2403,04.08.22 12:46:14 PM,9.077,20666.8
2404,04.08.22 01:46:14 PM,11.722,15844.5
2405,04.08.22 02:46:14 PM,8.879,6200.0
2406,04.08.22 03:46:14 PM,10.357,6544.5
2407,04.08.22 04:46:14 PM,9.866,4305.6
2408,04.08.22 05:46:14 PM,8.879,1636.1
2409,04.08.22 06:46:14 PM,8.182,193.8
2410,04.08.22 07:46:14 PM,7.381,0.0
2411,04.08.22 08:46:14 PM,4.727,0.0
2412,04.08.22 09:46:14 PM,3.261,0.0
2413,04.08.22 10:46:14 PM,3.261,0.0
2414,04.08.22 11:46:14 PM,4.519,0.0
2415,04.09.22 12:46:14 AM,4.415,0.0
2416,04.09.22 01:46:14 AM,4.102,0.0
2417,04.09.22 02:46:14 AM,4.102,0.0
2418,04.09.22 03:46:14 AM,3.683,0.0
2419,04.09.22 04:46:14 AM,2.943,0.0
2420,04.09.22 05:46:14 AM,2.837,355.2
2421,04.09.22 06:46:14 AM,3.367,2325.0
2422,04.09.22 07:46:14 AM,6.877,8266.7
2423,04.09.22 08:46:14 AM,6.877,8611.2
2424,04.09.22 09:46:14 AM,8.779,31689.1
2425,04.09.22 10:46:14 AM,11.916,7233.4
2426,04.09.22 11:46:14 AM,12.013,41333.6
2427,04.09.22 12:46:14 PM,11.334,39955.8
2428,04.09.22 01:46:14 PM,10.357,4994.5
2429,04.09.22 02:46:14 PM,10.357,9644.5
2430,04.09.22 03:46:14 PM,4.519,8266.7
2431,04.09.22 04:46:14 PM,6.775,5166.7
2432,04.09.22 05:46:14 PM,7.582,3961.1
2433,04.09.22 06:46:14 PM,6.471,226.0
2434,04.09.22 07:46:14 PM,5.450,0.0
2435,04.09.22 08:46:14 PM,5.860,0.0
2436,04.09.22 09:46:14 PM,4.934,0.0
2437,04.09.22 10:46:14 PM,4.102,0.0
2438,04.09.22 11:46:14 PM,3.788,0.0
2439,04.10.22 12:46:14 AM,3.788,0.0
2440,04.10.22 01:46:14 AM,3.155,0.0
2441,04.10.22 02:46:14 AM,2.943,0.0
2442,04.10.22 03:46:14 AM,2.730,0.0
2443,04.10.22 04:46:14 AM,2.943,0.0
2444,04.10.22 05:46:14 AM,2.943,247.6
2445,04.10.22 06:46:14 AM,3.472,1894.5
2446,04.10.22 07:46:14 AM,4.415,5511.1
2447,04.10.22 08:46:14 AM,5.552,6544.5
2448,04.10.22 09:46:14 AM,8.779,8266.7
2449,04.10.22 10:46:14 AM,6.978,11022.3
2450,04.10.22 11:46:14 AM,11.334,17911.2
2451,04.10.22 12:46:14 PM,7.983,19977.9
2452,04.10.22 01:46:14 PM,8.978,6544.5
2453,04.10.22 02:46:14 PM,10.651,5511.1
2454,04.10.22 03:46:14 PM,5.655,16533.4
2455,04.10.22 04:46:14 PM,6.573,2583.4
2456,04.10.22 05:46:14 PM,8.382,1377.8
2457,04.10.22 06:46:14 PM,4.519,150.7
2458,04.10.22 07:46:14 PM,4.415,0.0
2459,04.10.22 08:46:14 PM,2.624,0.0
2460,04.10.22 09:46:14 PM,3.998,0.0
2461,04.10.22 10:46:14 PM,5.244,0.0
2462,04.10.22 11:46:14 PM,5.141,0.0
2463,04.11.22 12:46:14 AM,4.623,0.0
2464,04.11.22 01:46:14 AM,4.415,0.0
2465,04.11.22 02:46:14 AM,3.367,0.0
2466,04.11.22 03:46:14 AM,2.517,0.0
2467,04.11.22 04:46:14 AM,2.088,0.0
2468,04.11.22 05:46:14 AM,1.330,538.2
2469,04.11.22 06:46:14 AM,3.261,2066.7
2470,04.11.22 07:46:14 AM,9.472,30311.3
2471,04.11.22 08:46:14 AM,11.041,23422.4
2472,04.11.22 09:46:14 AM,13.942,37200.2
2473,04.11.22 10:46:14 AM,16.618,35822.5
2474,04.11.22 11:46:14 AM,16.427,38578.0
2475,04.11.22 12:46:14 PM,14.709,18600.1
2476,04.11.22 01:46:14 PM,11.916,18600.1
2477,04.11.22 02:46:14 PM,13.365,3961.1
2478,04.11.22 03:46:14 PM,11.528,2927.8
2479,04.11.22 04:46:14 PM,14.134,10333.4
2480,04.11.22 05:46:14 PM,13.558,14466.8
2481,04.11.22 06:46:14 PM,8.382,269.1
2482,04.11.22 07:46:14 PM,5.860,0.0
2483,04.11.22 08:46:14 PM,5.141,0.0
2484,04.11.22 09:46:14 PM,5.347,0.0
2485,04.11.22 10:46:14 PM,6.471,0.0
2486,04.11.22 11:46:14 PM,5.655,0.0
2487,04.12.22 12:46:14 AM,5.037,0.0
2488,04.12.22 01:46:14 AM,5.244,0.0
2489,04.12.22 02:46:14 AM,4.623,0.0
2490,04.12.22 03:46:14 AM,4.311,0.0
2491,04.12.22 04:46:14 AM,3.578,0.0
2492,04.12.22 05:46:14 AM,3.472,1291.7
