"Plot-Titel: AKT"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21055005, SEN S/N: 21055005, LBL: Celsius)","Intensität, Lux (LGR S/N: 21055005, SEN S/N: 21055005, LBL: Lux)"
1,12.17.21 03:30:46 PM,19.567,344.4
2,12.17.21 04:30:46 PM,5.860,0.0
3,12.17.21 05:30:46 PM,5.757,0.0
4,12.17.21 06:30:46 PM,5.757,0.0
5,12.17.21 07:30:46 PM,5.655,0.0
6,12.17.21 08:30:46 PM,5.552,0.0
7,12.17.21 09:30:46 PM,5.244,0.0
8,12.17.21 10:30:46 PM,5.037,0.0
9,12.17.21 11:30:46 PM,4.934,0.0
10,12.18.21 12:30:46 AM,4.831,0.0
11,12.18.21 01:30:46 AM,4.934,0.0
12,12.18.21 02:30:46 AM,4.934,0.0
13,12.18.21 03:30:46 AM,5.141,0.0
14,12.18.21 04:30:46 AM,5.141,0.0
15,12.18.21 05:30:46 AM,5.141,0.0
16,12.18.21 06:30:46 AM,5.244,0.0
17,12.18.21 07:30:46 AM,5.244,0.0
18,12.18.21 08:30:46 AM,5.244,96.9
19,12.18.21 09:30:46 AM,5.244,635.1
20,12.18.21 10:30:46 AM,5.552,1377.8
21,12.18.21 11:30:46 AM,5.962,1463.9
22,12.18.21 12:30:46 PM,6.268,1377.8
23,12.18.21 01:30:46 PM,6.471,1894.5
24,12.18.21 02:30:46 PM,6.674,850.4
25,12.18.21 03:30:46 PM,6.674,193.8
26,12.18.21 04:30:46 PM,6.268,0.0
27,12.18.21 05:30:46 PM,6.573,0.0
28,12.18.21 06:30:46 PM,6.573,0.0
29,12.18.21 07:30:46 PM,6.573,0.0
30,12.18.21 08:30:46 PM,6.877,0.0
31,12.18.21 09:30:46 PM,7.280,0.0
32,12.18.21 10:30:46 PM,7.782,0.0
33,12.18.21 11:30:46 PM,7.481,0.0
34,12.19.21 12:30:46 AM,7.280,0.0
35,12.19.21 01:30:46 AM,7.280,0.0
36,12.19.21 02:30:46 AM,7.179,0.0
37,12.19.21 03:30:46 AM,7.079,0.0
38,12.19.21 04:30:46 AM,7.179,0.0
39,12.19.21 05:30:46 AM,7.280,0.0
40,12.19.21 06:30:46 AM,6.978,0.0
41,12.19.21 07:30:46 AM,6.775,0.0
42,12.19.21 08:30:46 AM,6.775,96.9
43,12.19.21 09:30:46 AM,6.471,1302.4
44,12.19.21 10:30:46 AM,6.471,1636.1
45,12.19.21 11:30:46 AM,6.674,1550.0
46,12.19.21 12:30:46 PM,6.775,2755.6
47,12.19.21 01:30:46 PM,6.775,1894.5
48,12.19.21 02:30:46 PM,6.877,990.3
49,12.19.21 03:30:46 PM,6.775,215.3
50,12.19.21 04:30:46 PM,6.573,0.0
51,12.19.21 05:30:46 PM,5.347,0.0
52,12.19.21 06:30:46 PM,5.552,0.0
53,12.19.21 07:30:46 PM,5.655,0.0
54,12.19.21 08:30:46 PM,5.141,0.0
55,12.19.21 09:30:46 PM,3.683,0.0
56,12.19.21 10:30:46 PM,2.624,0.0
57,12.19.21 11:30:46 PM,1.980,0.0
58,12.20.21 12:30:46 AM,1.330,0.0
59,12.20.21 01:30:46 AM,1.003,0.0
60,12.20.21 02:30:46 AM,0.784,0.0
61,12.20.21 03:30:46 AM,0.563,0.0
62,12.20.21 04:30:46 AM,0.784,0.0
63,12.20.21 05:30:46 AM,0.232,0.0
64,12.20.21 06:30:46 AM,0.121,0.0
65,12.20.21 07:30:46 AM,0.563,0.0
66,12.20.21 08:30:46 AM,0.674,742.7
67,12.20.21 09:30:46 AM,3.472,22044.6
68,12.20.21 10:30:46 AM,3.367,8266.7
69,12.20.21 11:30:46 AM,5.141,16533.4
70,12.20.21 12:30:46 PM,9.077,41333.6
71,12.20.21 01:30:46 PM,4.415,4650.0
72,12.20.21 02:30:46 PM,3.683,2755.6
73,12.20.21 03:30:46 PM,2.730,731.9
74,12.20.21 04:30:46 PM,2.517,0.0
75,12.20.21 05:30:46 PM,1.980,0.0
76,12.20.21 06:30:46 PM,0.232,0.0
77,12.20.21 07:30:46 PM,-1.799,0.0
78,12.20.21 08:30:46 PM,-2.030,0.0
79,12.20.21 09:30:46 PM,-1.001,0.0
80,12.20.21 10:30:46 PM,-0.325,0.0
81,12.20.21 11:30:46 PM,-0.102,0.0
82,12.21.21 12:30:46 AM,0.121,0.0
83,12.21.21 01:30:46 AM,0.121,0.0
84,12.21.21 02:30:46 AM,0.453,0.0
85,12.21.21 03:30:46 AM,0.343,0.0
86,12.21.21 04:30:46 AM,0.674,0.0
87,12.21.21 05:30:46 AM,0.784,0.0
88,12.21.21 06:30:46 AM,1.003,0.0
89,12.21.21 07:30:46 AM,1.003,0.0
90,12.21.21 08:30:46 AM,1.112,139.9
91,12.21.21 09:30:46 AM,1.330,1216.3
92,12.21.21 10:30:46 AM,2.303,3100.0
93,12.21.21 11:30:46 AM,2.195,2411.1
94,12.21.21 12:30:46 PM,2.195,3444.5
95,12.21.21 01:30:46 PM,2.088,2927.8
96,12.21.21 02:30:46 PM,1.439,592.0
97,12.21.21 03:30:46 PM,0.893,312.2
98,12.21.21 04:30:46 PM,0.674,0.0
99,12.21.21 05:30:46 PM,0.453,0.0
100,12.21.21 06:30:46 PM,0.343,0.0
101,12.21.21 07:30:46 PM,0.121,0.0
102,12.21.21 08:30:46 PM,0.232,0.0
103,12.21.21 09:30:46 PM,0.121,0.0
104,12.21.21 10:30:46 PM,0.010,0.0
105,12.21.21 11:30:46 PM,-0.213,0.0
106,12.22.21 12:30:46 AM,-0.325,0.0
107,12.22.21 01:30:46 AM,-0.437,0.0
108,12.22.21 02:30:46 AM,-0.549,0.0
109,12.22.21 03:30:46 AM,-0.102,0.0
110,12.22.21 04:30:46 AM,0.010,0.0
111,12.22.21 05:30:46 AM,-0.213,0.0
112,12.22.21 06:30:46 AM,-0.325,0.0
113,12.22.21 07:30:46 AM,-2.727,0.0
114,12.22.21 08:30:46 AM,-3.079,861.1
115,12.22.21 09:30:46 AM,0.893,18600.1
116,12.22.21 10:30:46 AM,1.764,8611.2
117,12.22.21 11:30:46 AM,2.730,13777.9
118,12.22.21 12:30:46 PM,4.623,23422.4
119,12.22.21 01:30:46 PM,4.207,16533.4
120,12.22.21 02:30:46 PM,3.578,14466.8
121,12.22.21 03:30:46 PM,0.893,1636.1
122,12.22.21 04:30:46 PM,-1.228,0.0
123,12.22.21 05:30:46 PM,-1.570,0.0
124,12.22.21 06:30:46 PM,-2.610,0.0
125,12.22.21 07:30:46 PM,-2.261,0.0
126,12.22.21 08:30:46 PM,-3.197,0.0
127,12.22.21 09:30:46 PM,-3.672,0.0
128,12.22.21 10:30:46 PM,-3.079,0.0
129,12.22.21 11:30:46 PM,-3.434,0.0
130,12.23.21 12:30:46 AM,-3.672,0.0
131,12.23.21 01:30:46 AM,-2.844,0.0
132,12.23.21 02:30:46 AM,-3.079,0.0
133,12.23.21 03:30:46 AM,-3.079,0.0
134,12.23.21 04:30:46 AM,-2.844,0.0
135,12.23.21 05:30:46 AM,-2.844,0.0
136,12.23.21 06:30:46 AM,-2.494,0.0
137,12.23.21 07:30:46 AM,-2.261,0.0
138,12.23.21 08:30:46 AM,-1.914,129.2
139,12.23.21 09:30:46 AM,-1.799,1173.3
140,12.23.21 10:30:46 AM,-1.228,1980.6
141,12.23.21 11:30:46 AM,-0.437,4133.4
142,12.23.21 12:30:46 PM,0.232,3100.0
143,12.23.21 01:30:46 PM,1.003,2583.4
144,12.23.21 02:30:46 PM,0.563,635.1
145,12.23.21 03:30:46 PM,0.563,139.9
146,12.23.21 04:30:46 PM,0.563,0.0
147,12.23.21 05:30:46 PM,0.563,0.0
148,12.23.21 06:30:46 PM,-0.213,0.0
149,12.23.21 07:30:46 PM,-0.102,0.0
150,12.23.21 08:30:46 PM,0.121,0.0
151,12.23.21 09:30:46 PM,0.343,0.0
152,12.23.21 10:30:46 PM,0.453,0.0
153,12.23.21 11:30:46 PM,0.674,0.0
154,12.24.21 12:30:46 AM,1.003,0.0
155,12.24.21 01:30:46 AM,1.221,0.0
156,12.24.21 02:30:46 AM,1.439,0.0
157,12.24.21 03:30:46 AM,1.330,0.0
158,12.24.21 04:30:46 AM,1.548,0.0
159,12.24.21 05:30:46 AM,2.837,0.0
160,12.24.21 06:30:46 AM,3.472,0.0
161,12.24.21 07:30:46 AM,4.102,0.0
162,12.24.21 08:30:46 AM,4.727,75.3
163,12.24.21 09:30:46 AM,5.347,204.5
164,12.24.21 10:30:46 AM,5.552,818.1
165,12.24.21 11:30:46 AM,5.552,699.7
166,12.24.21 12:30:46 PM,5.141,2066.7
167,12.24.21 01:30:46 PM,3.788,968.8
168,12.24.21 02:30:46 PM,2.195,387.5
169,12.24.21 03:30:46 PM,1.548,269.1
170,12.24.21 04:30:46 PM,0.893,0.0
171,12.24.21 05:30:46 PM,1.221,0.0
172,12.24.21 06:30:46 PM,1.330,0.0
173,12.24.21 07:30:46 PM,0.674,0.0
174,12.24.21 08:30:46 PM,-0.102,0.0
175,12.24.21 09:30:46 PM,-1.570,0.0
176,12.24.21 10:30:46 PM,-3.434,0.0
177,12.24.21 11:30:46 PM,-4.152,0.0
178,12.25.21 12:30:46 AM,-4.758,0.0
179,12.25.21 01:30:46 AM,-5.372,0.0
180,12.25.21 02:30:46 AM,-5.995,0.0
181,12.25.21 03:30:46 AM,-7.787,0.0
182,12.25.21 04:30:46 AM,-8.847,0.0
183,12.25.21 05:30:46 AM,-9.252,0.0
184,12.25.21 06:30:46 AM,-8.982,0.0
185,12.25.21 07:30:46 AM,-9.252,0.0
186,12.25.21 08:30:46 AM,-9.252,710.4
187,12.25.21 09:30:46 AM,-5.496,22044.6
188,12.25.21 10:30:46 AM,-1.799,7233.4
189,12.25.21 11:30:46 AM,0.232,23422.4
190,12.25.21 12:30:46 PM,5.244,37200.2
191,12.25.21 01:30:46 PM,5.347,37200.2
192,12.25.21 02:30:46 PM,6.064,33066.9
193,12.25.21 03:30:46 PM,-0.774,2669.5
194,12.25.21 04:30:46 PM,-5.870,0.0
195,12.25.21 05:30:46 PM,-6.246,0.0
196,12.25.21 06:30:46 PM,-8.050,0.0
197,12.25.21 07:30:46 PM,-8.847,0.0
198,12.25.21 08:30:46 PM,-9.117,0.0
199,12.25.21 09:30:46 PM,-8.447,0.0
200,12.25.21 10:30:46 PM,-9.525,0.0
201,12.25.21 11:30:46 PM,-9.662,0.0
202,12.26.21 12:30:46 AM,-10.493,0.0
203,12.26.21 01:30:46 AM,-10.493,0.0
204,12.26.21 02:30:46 AM,-11.487,0.0
205,12.26.21 03:30:46 AM,-11.200,0.0
206,12.26.21 04:30:46 AM,-11.631,0.0
207,12.26.21 05:30:46 AM,-8.982,0.0
208,12.26.21 06:30:46 AM,-8.713,0.0
209,12.26.21 07:30:46 AM,-8.847,0.0
210,12.26.21 08:30:46 AM,-8.982,656.6
211,12.26.21 09:30:46 AM,-6.499,20666.8
212,12.26.21 10:30:46 AM,-4.758,9300.1
213,12.26.21 11:30:46 AM,-2.261,24800.2
214,12.26.21 12:30:46 PM,1.439,38578.0
215,12.26.21 01:30:46 PM,3.049,38578.0
216,12.26.21 02:30:46 PM,3.155,33066.9
217,12.26.21 03:30:46 PM,-1.456,3100.0
218,12.26.21 04:30:46 PM,-3.792,0.0
219,12.26.21 05:30:46 PM,-4.514,0.0
220,12.26.21 06:30:46 PM,-5.372,0.0
221,12.26.21 07:30:46 PM,-5.372,0.0
222,12.26.21 08:30:46 PM,-5.995,0.0
223,12.26.21 09:30:46 PM,-6.626,0.0
224,12.26.21 10:30:46 PM,-7.138,0.0
225,12.26.21 11:30:46 PM,-7.657,0.0
226,12.27.21 12:30:46 AM,-7.787,0.0
227,12.27.21 01:30:46 AM,-7.787,0.0
228,12.27.21 02:30:46 AM,-7.267,0.0
229,12.27.21 03:30:46 AM,-7.138,0.0
230,12.27.21 04:30:46 AM,-6.626,0.0
231,12.27.21 05:30:46 AM,-6.246,0.0
232,12.27.21 06:30:46 AM,-5.995,0.0
233,12.27.21 07:30:46 AM,-5.496,0.0
234,12.27.21 08:30:46 AM,-5.003,75.3
235,12.27.21 09:30:46 AM,-4.272,893.4
236,12.27.21 10:30:46 AM,-3.316,2152.8
237,12.27.21 11:30:46 AM,-1.570,14466.8
238,12.27.21 12:30:46 PM,-0.887,5338.9
239,12.27.21 01:30:46 PM,-0.437,3444.5
240,12.27.21 02:30:46 PM,-0.437,1808.3
241,12.27.21 03:30:46 PM,-0.662,764.2
242,12.27.21 04:30:46 PM,-1.228,0.0
243,12.27.21 05:30:46 PM,-1.456,0.0
244,12.27.21 06:30:46 PM,-1.570,0.0
245,12.27.21 07:30:46 PM,-1.570,0.0
246,12.27.21 08:30:46 PM,-1.799,0.0
247,12.27.21 09:30:46 PM,-1.799,0.0
248,12.27.21 10:30:46 PM,-1.799,0.0
249,12.27.21 11:30:46 PM,-2.494,0.0
250,12.28.21 12:30:46 AM,-3.197,0.0
251,12.28.21 01:30:46 AM,-3.553,0.0
252,12.28.21 02:30:46 AM,-3.792,0.0
253,12.28.21 03:30:46 AM,-4.031,0.0
254,12.28.21 04:30:46 AM,-4.031,0.0
255,12.28.21 05:30:46 AM,-3.911,0.0
256,12.28.21 06:30:46 AM,-3.434,0.0
257,12.28.21 07:30:46 AM,-3.079,0.0
258,12.28.21 08:30:46 AM,-2.610,118.4
259,12.28.21 09:30:46 AM,-2.030,1550.0
260,12.28.21 10:30:46 AM,-1.114,1894.5
261,12.28.21 11:30:46 AM,-0.325,2411.1
262,12.28.21 12:30:46 PM,0.563,1980.6
263,12.28.21 01:30:46 PM,1.112,1808.3
264,12.28.21 02:30:46 PM,1.439,1377.8
265,12.28.21 03:30:46 PM,1.980,828.8
266,12.28.21 04:30:46 PM,1.872,0.0
267,12.28.21 05:30:46 PM,2.195,0.0
268,12.28.21 06:30:46 PM,2.730,0.0
269,12.28.21 07:30:46 PM,2.837,0.0
270,12.28.21 08:30:46 PM,2.943,0.0
271,12.28.21 09:30:46 PM,2.410,0.0
272,12.28.21 10:30:46 PM,2.195,0.0
273,12.28.21 11:30:46 PM,2.303,0.0
274,12.29.21 12:30:46 AM,2.303,0.0
275,12.29.21 01:30:46 AM,2.303,0.0
276,12.29.21 02:30:46 AM,1.656,0.0
277,12.29.21 03:30:46 AM,2.303,0.0
278,12.29.21 04:30:46 AM,2.837,0.0
279,12.29.21 05:30:46 AM,2.195,0.0
280,12.29.21 06:30:46 AM,3.049,0.0
281,12.29.21 07:30:46 AM,3.472,0.0
282,12.29.21 08:30:46 AM,3.578,43.1
283,12.29.21 09:30:46 AM,3.893,301.4
284,12.29.21 10:30:46 AM,4.623,1377.8
285,12.29.21 11:30:46 AM,5.347,1722.2
286,12.29.21 12:30:46 PM,5.037,1636.1
287,12.29.21 01:30:46 PM,5.552,1377.8
288,12.29.21 02:30:46 PM,5.552,764.2
289,12.29.21 03:30:46 PM,5.347,172.2
290,12.29.21 04:30:46 PM,5.037,0.0
291,12.29.21 05:30:46 PM,4.727,0.0
292,12.29.21 06:30:46 PM,4.415,0.0
293,12.29.21 07:30:46 PM,4.519,0.0
294,12.29.21 08:30:46 PM,4.311,0.0
295,12.29.21 09:30:46 PM,4.519,0.0
296,12.29.21 10:30:46 PM,4.311,0.0
297,12.29.21 11:30:46 PM,4.934,0.0
298,12.30.21 12:30:46 AM,4.623,0.0
299,12.30.21 01:30:46 AM,4.727,0.0
300,12.30.21 02:30:46 AM,4.934,0.0
301,12.30.21 03:30:46 AM,5.141,0.0
302,12.30.21 04:30:46 AM,5.860,0.0
303,12.30.21 05:30:46 AM,6.573,0.0
304,12.30.21 06:30:46 AM,7.481,0.0
305,12.30.21 07:30:46 AM,7.682,0.0
306,12.30.21 08:30:46 AM,6.674,204.5
307,12.30.21 09:30:46 AM,7.782,1184.0
308,12.30.21 10:30:46 AM,8.581,1722.2
309,12.30.21 11:30:46 AM,8.680,1151.7
310,12.30.21 12:30:46 PM,8.978,1550.0
311,12.30.21 01:30:46 PM,9.176,1808.3
312,12.30.21 02:30:46 PM,9.472,527.4
313,12.30.21 03:30:46 PM,9.768,139.9
314,12.30.21 04:30:46 PM,10.357,0.0
315,12.30.21 05:30:46 PM,11.819,0.0
316,12.30.21 06:30:46 PM,12.013,0.0
317,12.30.21 07:30:46 PM,12.110,0.0
318,12.30.21 08:30:46 PM,12.207,0.0
319,12.30.21 09:30:46 PM,12.207,0.0
320,12.30.21 10:30:46 PM,12.401,0.0
321,12.30.21 11:30:46 PM,12.401,0.0
322,12.31.21 12:30:46 AM,12.401,0.0
323,12.31.21 01:30:46 AM,12.497,0.0
324,12.31.21 02:30:46 AM,12.787,0.0
325,12.31.21 03:30:46 AM,12.690,0.0
326,12.31.21 04:30:46 AM,12.690,0.0
327,12.31.21 05:30:46 AM,12.787,0.0
328,12.31.21 06:30:46 AM,12.980,0.0
329,12.31.21 07:30:46 AM,12.980,0.0
330,12.31.21 08:30:46 AM,13.076,355.2
331,12.31.21 09:30:46 AM,13.365,1550.0
332,12.31.21 10:30:46 AM,13.558,818.1
333,12.31.21 11:30:46 AM,13.269,1377.8
334,12.31.21 12:30:46 PM,13.558,2066.7
335,12.31.21 01:30:46 PM,13.558,818.1
336,12.31.21 02:30:46 PM,13.846,882.6
337,12.31.21 03:30:46 PM,13.846,538.2
338,12.31.21 04:30:46 PM,13.750,0.0
339,12.31.21 05:30:46 PM,12.207,0.0
340,12.31.21 06:30:46 PM,11.431,0.0
341,12.31.21 07:30:46 PM,11.528,0.0
342,12.31.21 08:30:46 PM,11.625,0.0
343,12.31.21 09:30:46 PM,11.722,0.0
344,12.31.21 10:30:46 PM,11.625,0.0
345,12.31.21 11:30:46 PM,11.722,0.0
346,01.01.22 12:30:46 AM,11.625,0.0
347,01.01.22 01:30:46 AM,11.722,0.0
348,01.01.22 02:30:46 AM,11.722,0.0
349,01.01.22 03:30:46 AM,11.625,0.0
350,01.01.22 04:30:46 AM,11.528,0.0
351,01.01.22 05:30:46 AM,11.528,0.0
352,01.01.22 06:30:46 AM,11.334,0.0
353,01.01.22 07:30:46 AM,11.528,0.0
354,01.01.22 08:30:46 AM,11.431,183.0
355,01.01.22 09:30:46 AM,11.625,904.2
356,01.01.22 10:30:46 AM,12.110,1550.0
357,01.01.22 11:30:46 AM,12.207,1980.6
358,01.01.22 12:30:46 PM,12.594,1636.1
359,01.01.22 01:30:46 PM,12.787,1463.9
360,01.01.22 02:30:46 PM,12.497,1087.2
361,01.01.22 03:30:46 PM,12.207,570.5
362,01.01.22 04:30:46 PM,11.722,0.0
363,01.01.22 05:30:46 PM,11.722,0.0
364,01.01.22 06:30:46 PM,11.722,0.0
365,01.01.22 07:30:46 PM,11.625,0.0
366,01.01.22 08:30:46 PM,11.625,0.0
367,01.01.22 09:30:46 PM,11.041,0.0
368,01.01.22 10:30:46 PM,10.553,0.0
369,01.01.22 11:30:46 PM,10.259,0.0
370,01.02.22 12:30:46 AM,9.472,0.0
371,01.02.22 01:30:46 AM,8.879,0.0
372,01.02.22 02:30:46 AM,8.382,0.0
373,01.02.22 03:30:46 AM,8.182,0.0
374,01.02.22 04:30:46 AM,8.182,0.0
375,01.02.22 05:30:46 AM,8.082,0.0
376,01.02.22 06:30:46 AM,7.280,0.0
377,01.02.22 07:30:46 AM,6.978,0.0
378,01.02.22 08:30:46 AM,8.282,129.2
379,01.02.22 09:30:46 AM,9.571,2583.4
380,01.02.22 10:30:46 AM,10.063,1377.8
381,01.02.22 11:30:46 AM,10.748,1463.9
382,01.02.22 12:30:46 PM,10.259,1184.0
383,01.02.22 01:30:46 PM,10.161,775.0
384,01.02.22 02:30:46 PM,9.866,344.4
385,01.02.22 03:30:46 PM,9.866,43.1
386,01.02.22 04:30:46 PM,9.866,0.0
387,01.02.22 05:30:46 PM,10.455,0.0
388,01.02.22 06:30:46 PM,10.846,0.0
389,01.02.22 07:30:46 PM,10.651,0.0
390,01.02.22 08:30:46 PM,11.041,0.0
391,01.02.22 09:30:46 PM,11.041,0.0
392,01.02.22 10:30:46 PM,10.651,0.0
393,01.02.22 11:30:46 PM,9.965,0.0
394,01.03.22 12:30:46 AM,9.275,0.0
395,01.03.22 01:30:46 AM,9.669,0.0
396,01.03.22 02:30:46 AM,9.077,0.0
397,01.03.22 03:30:46 AM,8.879,0.0
398,01.03.22 04:30:46 AM,8.879,0.0
399,01.03.22 05:30:46 AM,8.879,0.0
400,01.03.22 06:30:46 AM,8.382,0.0
401,01.03.22 07:30:46 AM,7.882,0.0
402,01.03.22 08:30:46 AM,8.182,322.9
403,01.03.22 09:30:46 AM,8.382,1463.9
404,01.03.22 10:30:46 AM,9.077,2583.4
405,01.03.22 11:30:46 AM,10.748,11711.2
406,01.03.22 12:30:46 PM,10.357,2755.6
407,01.03.22 01:30:46 PM,10.944,4994.5
408,01.03.22 02:30:46 PM,11.819,15844.5
409,01.03.22 03:30:46 PM,10.455,505.9
410,01.03.22 04:30:46 PM,9.866,0.0
411,01.03.22 05:30:46 PM,8.680,0.0
412,01.03.22 06:30:46 PM,7.280,0.0
413,01.03.22 07:30:46 PM,6.877,0.0
414,01.03.22 08:30:46 PM,6.978,0.0
415,01.03.22 09:30:46 PM,7.079,0.0
416,01.03.22 10:30:46 PM,6.370,0.0
417,01.03.22 11:30:46 PM,6.064,0.0
418,01.04.22 12:30:46 AM,5.655,0.0
419,01.04.22 01:30:46 AM,6.064,0.0
420,01.04.22 02:30:46 AM,5.962,0.0
421,01.04.22 03:30:46 AM,5.655,0.0
422,01.04.22 04:30:46 AM,5.860,0.0
423,01.04.22 05:30:46 AM,5.244,0.0
424,01.04.22 06:30:46 AM,5.141,0.0
425,01.04.22 07:30:46 AM,5.347,0.0
426,01.04.22 08:30:46 AM,6.064,107.6
427,01.04.22 09:30:46 AM,6.573,979.5
428,01.04.22 10:30:46 AM,7.079,968.8
429,01.04.22 11:30:46 AM,6.877,1636.1
430,01.04.22 12:30:46 PM,6.775,1291.7
431,01.04.22 01:30:46 PM,6.877,1463.9
432,01.04.22 02:30:46 PM,7.079,1259.4
433,01.04.22 03:30:46 PM,6.877,505.9
434,01.04.22 04:30:46 PM,6.674,0.0
435,01.04.22 05:30:46 PM,6.573,0.0
436,01.04.22 06:30:46 PM,6.064,0.0
437,01.04.22 07:30:46 PM,6.268,0.0
438,01.04.22 08:30:46 PM,5.757,0.0
439,01.04.22 09:30:46 PM,5.552,0.0
440,01.04.22 10:30:46 PM,5.450,0.0
441,01.04.22 11:30:46 PM,4.623,0.0
442,01.05.22 12:30:46 AM,3.261,0.0
443,01.05.22 01:30:46 AM,2.943,0.0
444,01.05.22 02:30:46 AM,3.049,0.0
445,01.05.22 03:30:46 AM,3.683,0.0
446,01.05.22 04:30:46 AM,3.683,0.0
447,01.05.22 05:30:46 AM,2.943,0.0
448,01.05.22 06:30:46 AM,2.517,0.0
449,01.05.22 07:30:46 AM,2.410,0.0
450,01.05.22 08:30:46 AM,2.303,247.6
451,01.05.22 09:30:46 AM,2.943,1313.2
452,01.05.22 10:30:46 AM,5.244,11711.2
453,01.05.22 11:30:46 AM,4.934,5166.7
454,01.05.22 12:30:46 PM,5.655,27555.7
455,01.05.22 01:30:46 PM,4.831,1334.7
456,01.05.22 02:30:46 PM,4.415,452.1
457,01.05.22 03:30:46 PM,3.578,64.6
458,01.05.22 04:30:46 PM,3.155,0.0
459,01.05.22 05:30:46 PM,2.730,0.0
460,01.05.22 06:30:46 PM,3.472,0.0
461,01.05.22 07:30:46 PM,4.311,0.0
462,01.05.22 08:30:46 PM,4.207,0.0
463,01.05.22 09:30:46 PM,4.102,0.0
464,01.05.22 10:30:46 PM,4.207,0.0
465,01.05.22 11:30:46 PM,3.683,0.0
466,01.06.22 12:30:46 AM,3.367,0.0
467,01.06.22 01:30:46 AM,3.788,0.0
468,01.06.22 02:30:46 AM,2.410,0.0
469,01.06.22 03:30:46 AM,1.980,0.0
470,01.06.22 04:30:46 AM,1.656,0.0
471,01.06.22 05:30:46 AM,0.563,0.0
472,01.06.22 06:30:46 AM,-0.549,0.0
473,01.06.22 07:30:46 AM,-0.887,0.0
474,01.06.22 08:30:46 AM,-0.549,688.9
475,01.06.22 09:30:46 AM,1.330,3444.5
476,01.06.22 10:30:46 AM,2.624,7577.8
477,01.06.22 11:30:46 AM,4.519,23422.4
478,01.06.22 12:30:46 PM,6.978,31689.1
479,01.06.22 01:30:46 PM,7.481,33066.9
480,01.06.22 02:30:46 PM,7.882,31689.1
481,01.06.22 03:30:46 PM,3.472,5338.9
482,01.06.22 04:30:46 PM,-2.377,96.9
483,01.06.22 05:30:46 PM,-2.377,0.0
484,01.06.22 06:30:46 PM,-2.610,0.0
485,01.06.22 07:30:46 PM,-1.456,0.0
486,01.06.22 08:30:46 PM,-2.261,0.0
487,01.06.22 09:30:46 PM,-2.261,0.0
488,01.06.22 10:30:46 PM,-1.570,0.0
489,01.06.22 11:30:46 PM,-1.684,0.0
490,01.07.22 12:30:46 AM,-2.962,0.0
491,01.07.22 01:30:46 AM,-2.145,0.0
492,01.07.22 02:30:46 AM,-2.377,0.0
493,01.07.22 03:30:46 AM,-2.030,0.0
494,01.07.22 04:30:46 AM,-1.914,0.0
495,01.07.22 05:30:46 AM,-1.570,0.0
496,01.07.22 06:30:46 AM,-1.228,0.0
497,01.07.22 07:30:46 AM,-0.774,0.0
498,01.07.22 08:30:46 AM,-0.325,183.0
499,01.07.22 09:30:46 AM,0.453,1980.6
500,01.07.22 10:30:46 AM,1.548,3788.9
501,01.07.22 11:30:46 AM,3.683,6544.5
502,01.07.22 12:30:46 PM,3.049,2669.5
503,01.07.22 01:30:46 PM,2.624,1550.0
504,01.07.22 02:30:46 PM,2.303,1345.5
505,01.07.22 03:30:46 PM,1.656,183.0
506,01.07.22 04:30:46 PM,1.330,0.0
507,01.07.22 05:30:46 PM,1.439,0.0
508,01.07.22 06:30:46 PM,1.330,0.0
509,01.07.22 07:30:46 PM,1.439,0.0
510,01.07.22 08:30:46 PM,1.221,0.0
511,01.07.22 09:30:46 PM,1.330,0.0
512,01.07.22 10:30:46 PM,1.112,0.0
513,01.07.22 11:30:46 PM,0.784,0.0
514,01.08.22 12:30:46 AM,0.453,0.0
515,01.08.22 01:30:46 AM,0.453,0.0
516,01.08.22 02:30:46 AM,0.674,0.0
517,01.08.22 03:30:46 AM,0.784,0.0
518,01.08.22 04:30:46 AM,1.003,0.0
519,01.08.22 05:30:46 AM,0.893,0.0
520,01.08.22 06:30:46 AM,1.003,0.0
521,01.08.22 07:30:46 AM,0.453,0.0
522,01.08.22 08:30:46 AM,0.674,516.7
523,01.08.22 09:30:46 AM,0.563,2152.8
524,01.08.22 10:30:46 AM,1.439,5338.9
525,01.08.22 11:30:46 AM,1.548,7233.4
526,01.08.22 12:30:46 PM,6.370,31689.1
527,01.08.22 01:30:46 PM,2.730,2755.6
528,01.08.22 02:30:46 PM,3.472,1463.9
529,01.08.22 03:30:46 PM,2.410,258.3
530,01.08.22 04:30:46 PM,2.410,0.0
531,01.08.22 05:30:46 PM,2.410,0.0
532,01.08.22 06:30:46 PM,2.195,0.0
533,01.08.22 07:30:46 PM,2.088,0.0
534,01.08.22 08:30:46 PM,0.893,0.0
535,01.08.22 09:30:46 PM,0.121,0.0
536,01.08.22 10:30:46 PM,-0.102,0.0
537,01.08.22 11:30:46 PM,-0.325,0.0
538,01.09.22 12:30:46 AM,-0.437,0.0
539,01.09.22 01:30:46 AM,-0.549,0.0
540,01.09.22 02:30:46 AM,-0.887,0.0
541,01.09.22 03:30:46 AM,-0.774,0.0
542,01.09.22 04:30:46 AM,-0.774,0.0
543,01.09.22 05:30:46 AM,-0.662,0.0
544,01.09.22 06:30:46 AM,-0.549,0.0
