"Plot-Titel: ZKU"
"Anz.","Datum Zeit, GMT+02:00","Temp., °C (LGR S/N: 21059592, SEN S/N: 21059592, LBL: Celsius)","Intensität, Lux (LGR S/N: 21059592, SEN S/N: 21059592, LBL: Lux)"
121,07.31.22 12:08:37 PM,31.370,35822.5
122,07.31.22 01:08:37 PM,30.356,37200.2
123,07.31.22 02:08:37 PM,30.054,8266.7
124,07.31.22 03:08:37 PM,33.222,41333.6
125,07.31.22 04:08:37 PM,31.983,12400.1
126,07.31.22 05:08:37 PM,36.295,28933.5
127,07.31.22 06:08:37 PM,34.479,42711.4
128,07.31.22 07:08:37 PM,28.159,3961.1
129,07.31.22 08:08:37 PM,26.585,936.5
130,07.31.22 09:08:37 PM,25.708,0.0
131,07.31.22 10:08:37 PM,24.255,0.0
132,07.31.22 11:08:37 PM,23.484,0.0
133,08.01.22 12:08:37 AM,22.525,0.0
134,08.01.22 01:08:37 AM,21.951,0.0
135,08.01.22 02:08:37 AM,21.091,0.0
136,08.01.22 03:08:37 AM,19.853,0.0
137,08.01.22 04:08:37 AM,19.282,0.0
138,08.01.22 05:08:37 AM,18.711,10.8
139,08.01.22 06:08:37 AM,19.662,645.8
140,08.01.22 07:08:37 AM,19.472,990.3
141,08.01.22 08:08:37 AM,20.329,3788.9
142,08.01.22 09:08:37 AM,20.901,3100.0
143,08.01.22 10:08:37 AM,20.615,2927.8
144,08.01.22 11:08:37 AM,23.581,5511.1
145,08.01.22 12:08:37 PM,23.196,11022.3
146,08.01.22 01:08:37 PM,24.062,10333.4
147,08.01.22 02:08:37 PM,25.902,23422.4
148,08.01.22 03:08:37 PM,24.738,8266.7
149,08.01.22 04:08:37 PM,28.258,55111.5
150,08.01.22 05:08:37 PM,24.448,7233.4
151,08.01.22 06:08:37 PM,25.902,10333.4
152,08.01.22 07:08:37 PM,24.641,6200.0
153,08.01.22 08:08:37 PM,24.158,7233.4
154,08.01.22 09:08:37 PM,22.717,118.4
155,08.01.22 10:08:37 PM,21.569,0.0
156,08.01.22 11:08:37 PM,20.615,0.0
157,08.02.22 12:08:37 AM,19.853,0.0
158,08.02.22 01:08:37 AM,18.901,0.0
159,08.02.22 02:08:37 AM,18.616,0.0
160,08.02.22 03:08:37 AM,18.426,0.0
161,08.02.22 04:08:37 AM,18.331,0.0
162,08.02.22 05:08:37 AM,17.665,107.6
163,08.02.22 06:08:37 AM,16.999,882.6
164,08.02.22 07:08:37 AM,17.475,4994.5
165,08.02.22 08:08:37 AM,22.908,30311.3
166,08.02.22 09:08:37 AM,25.513,23422.4
167,08.02.22 10:08:37 AM,28.258,37200.2
168,08.02.22 11:08:37 AM,28.953,38578.0
169,08.02.22 12:08:37 PM,29.053,7577.8
170,08.02.22 01:08:37 PM,30.558,35822.5
171,08.02.22 02:08:37 PM,31.778,35822.5
172,08.02.22 03:08:37 PM,32.497,33066.9
173,08.02.22 04:08:37 PM,34.058,34444.7
174,08.02.22 05:08:37 PM,33.118,26178.0
175,08.02.22 06:08:37 PM,29.853,17911.2
176,08.02.22 07:08:37 PM,28.357,9300.1
177,08.02.22 08:08:37 PM,26.097,3444.5
178,08.02.22 09:08:37 PM,22.429,43.1
179,08.02.22 10:08:37 PM,21.378,0.0
180,08.02.22 11:08:37 PM,20.043,0.0
181,08.03.22 12:08:37 AM,19.472,0.0
182,08.03.22 01:08:37 AM,19.662,0.0
183,08.03.22 02:08:37 AM,19.758,0.0
184,08.03.22 03:08:37 AM,19.853,0.0
185,08.03.22 04:08:37 AM,19.853,0.0
186,08.03.22 05:08:37 AM,19.758,10.8
187,08.03.22 06:08:37 AM,19.377,1980.6
188,08.03.22 07:08:37 AM,20.329,3100.0
189,08.03.22 08:08:37 AM,27.862,27555.7
190,08.03.22 09:08:37 AM,32.497,22044.6
191,08.03.22 10:08:37 AM,34.796,35822.5
192,08.03.22 11:08:37 AM,35.971,37200.2
193,08.03.22 12:08:37 PM,37.055,35822.5
194,08.03.22 01:08:37 PM,37.274,34444.7
195,08.03.22 02:08:37 PM,37.494,31689.1
196,08.03.22 03:08:37 PM,38.938,37200.2
197,08.03.22 04:08:37 PM,39.050,34444.7
198,08.03.22 05:08:37 PM,40.300,38578.0
199,08.03.22 06:08:37 PM,39.389,34444.7
200,08.03.22 07:08:37 PM,38.714,28933.5
201,08.03.22 08:08:37 PM,32.086,2066.7
202,08.03.22 09:08:37 PM,27.468,150.7
203,08.03.22 10:08:37 PM,25.416,0.0
204,08.03.22 11:08:37 PM,24.158,0.0
205,08.04.22 12:08:37 AM,23.196,0.0
206,08.04.22 01:08:37 AM,22.333,0.0
207,08.04.22 02:08:37 AM,22.429,0.0
208,08.04.22 03:08:37 AM,21.951,0.0
209,08.04.22 04:08:37 AM,21.091,0.0
210,08.04.22 05:08:37 AM,20.329,0.0
211,08.04.22 06:08:37 AM,20.234,1356.3
212,08.04.22 07:08:37 AM,22.429,2927.8
213,08.04.22 08:08:37 AM,28.655,27555.7
214,08.04.22 09:08:37 AM,32.911,22044.6
215,08.04.22 10:08:37 AM,36.511,35822.5
216,08.04.22 11:08:37 AM,38.826,37200.2
217,08.04.22 12:08:37 PM,39.163,34444.7
218,08.04.22 01:08:37 PM,40.992,35822.5
